id,customer_id,age,gender,income,education,marital_status,children,credit_score,purchase_frequency,avg_purchase_amount,days_since_last_purchase,total_purchases,returns_count,satisfaction_score,churned
761,761,36,女性,25446.83911953542,大学院,既婚,1,644.3059541275207,0.26883532888359096,2308.0801416181866,18.16329216615006,17,1,2.5079729414665395,False
762,762,46,男性,25088.40131676537,高校,既婚,1,616.3661646365488,1.313187027267884,3528.8492985576972,14.625943892522683,30,1,4.68738199819114,False
763,763,83,男性,20595.865469400072,大学,既婚,1,582.4626761196712,8.095268805275634,3632.5357621017542,120.65074801918895,23,2,1.1450092700591794,False
764,764,43,女性,33037.68427269887,大学院,離婚,3,,9.535487362639362,2607.3779444647603,14.882654729051668,17,0,4.4245208814121835,False
765,765,62,女性,32752.820525665164,短大,既婚,1,511.1122990366986,3.299202732598623,3332.3105803317794,2.500877060460237,12,3,1.9232711407511265,True
766,766,34,男性,9188.739200400592,高校,離婚,1,680.005682551129,2.6898765722505313,3458.5819555165485,2.823576513339337,16,5,4.394945311015871,False
767,767,44,男性,42284.257026211446,専門学校,独身,1,614.4878344509501,19.050422729556725,3354.085375259082,26.803144676305592,20,1,1.5567864536675424,True
768,768,71,女性,9592.664837603437,高校,独身,2,691.4824482035874,1.1192481250533612,2640.2622405069696,27.441026271334785,18,4,3.320875854762162,False
769,769,35,女性,36911.30317288267,短大,離婚,0,615.8423367781643,1.2126467556732954,3468.797625331218,16.27769369091704,19,2,4.552431676045888,False
770,770,72,女性,38690.62371565445,大学院,離婚,2,,1.725617999138687,4545.582319491465,16.96076125581597,21,2,2.894158587595562,False
771,771,55,女性,12765.695139769496,短大,離婚,0,556.0297401747848,0.9482858936821208,2063.901610707448,1.6632434092084734,20,3,3.9862666952135717,True
772,772,36,男性,17936.497026194764,専門学校,既婚,1,765.7553191675312,2.3850654769086614,2316.8921806937856,21.804004918099686,14,2,4.218686471422234,False
773,773,54,男性,12671.968975216187,大学,独身,0,647.1197305325578,12.086290118397025,3005.43227851961,21.08014027512884,15,4,3.9459768348671167,False
774,774,59,男性,19782.23288607058,高校,離婚,0,517.1497470984876,4.7770791761624585,2171.411699538711,4.85966569646546,16,2,4.701318947498393,False
775,775,54,女性,18882.34916189643,大学院,既婚,1,718.0215455902824,2.6546871574718143,1735.3751256009898,3.289068764973623,16,7,2.7873369220797146,False
776,776,21,女性,32527.145509333746,大学,独身,0,630.1150256482349,13.621720739813142,4137.8718665756205,3.9570384798339764,26,1,1.692501756660623,False
777,777,34,男性,42410.632362885895,短大,既婚,2,479.21620738604554,0.24839001140343264,1527.46307946729,3.1951099471626265,19,2,1.1912442548099191,True
778,778,41,男性,44260.2342152423,大学院,独身,1,683.246808375887,1.1803599346176699,2641.983370407189,28.22581809181524,19,3,1.9858394785500204,False
779,779,43,男性,16629.20867236005,大学,既婚,0,750.65957152777,4.172270537717332,3743.151924053862,6.562695119931129,22,1,1.5727900155209684,False
780,780,54,男性,19838.684300238798,大学院,独身,0,778.2135740360131,4.779741803817415,3229.265325212408,8.687722872762063,25,1,3.231794965737922,False
781,781,47,女性,9492.724137501644,専門学校,独身,1,612.1648117400233,0.20180585026108794,2654.005242488963,5.719279628412485,21,3,1.739781348846928,False
782,782,24,男性,14721.50997362528,専門学校,既婚,0,664.5318055325738,2.5795154440723813,2144.728236445184,94.9851601916878,16,2,1.1557348291574847,False
783,783,50,男性,35682.862716054755,高校,離婚,2,655.0536342792911,5.237038989957396,3304.896197061803,57.85160475911257,20,1,1.1439593154746714,False
784,784,54,男性,49404.23418619669,高校,独身,1,798.9802631571354,5.9878094312881895,2216.050127800522,7.86022849892608,15,4,4.326277993459446,False
785,785,53,男性,11882.5422491579,専門学校,離婚,1,568.9511417626684,5.082488064474814,3228.522159947836,11.90555252064507,24,2,3.3657997257720993,False
786,786,61,男性,16379.205802464423,大学院,既婚,1,603.5340547795458,1.9324554756851975,3109.68058611802,7.067601002034007,20,1,2.4323412075735127,False
787,787,57,男性,21737.564405221154,専門学校,離婚,0,566.5279690550194,0.4909322412956544,3119.131487674636,20.31089060758885,21,2,4.576912170960988,True
788,788,51,男性,25338.50816496454,高校,離婚,0,505.0849476887113,2.785329115474062,2459.969848751403,0.5941611127104225,26,3,1.2807864456308544,False
789,789,43,女性,14694.05457154482,専門学校,離婚,0,674.7787181052082,0.6891570501287272,5489.007488376368,33.38450167068926,21,1,4.921288290911304,False
790,790,20,女性,27228.80017907855,専門学校,離婚,0,810.1298331777588,14.746501440486426,3319.1433123401175,22.21711182148064,22,0,3.465167161017844,False
791,791,51,女性,17380.085642683858,大学院,離婚,5,630.1515541484939,3.223412642272689,2741.8477207103174,68.67198509494841,22,1,1.7338570158753939,True
792,792,48,女性,21867.873265378515,大学,独身,0,561.8103378456866,1.9081997803880997,3226.9128072074386,5.387894830371814,23,0,3.716276395907874,True
793,793,49,男性,28944.692243597856,高校,独身,1,668.6859702232068,7.268672289333832,2362.939105414034,48.905944590219654,23,1,4.05352503913425,False
794,794,25,女性,22097.309431326885,大学院,独身,1,708.9118178772655,3.4452637965942507,2654.757654113689,47.100893591856874,19,2,2.717371133483098,False
795,795,28,女性,17708.62441075455,専門学校,既婚,0,634.3636862563428,1.8555649638479457,6109.351931214764,4.08081877407671,16,1,4.446530424982189,False
796,796,60,男性,20851.790483265373,専門学校,離婚,0,790.3535331954178,8.355708739216109,2367.9639168410745,15.252816275099208,22,4,1.6029296291858812,False
797,797,44,男性,21074.488674590393,大学,独身,1,568.7638105712479,10.09275399054457,2912.211944831777,5.595405002924525,18,1,2.1153503343104334,False
798,798,55,女性,18306.18912235367,高校,既婚,2,621.3030363487637,5.589100408782959,2599.744747300716,8.81987891367326,21,2,1.373969446335959,False
799,799,45,女性,19352.985358804926,高校,独身,1,679.5987904842962,0.24051521909374485,2182.2458178028587,9.165043962822395,23,0,1.8435113624294086,False
800,800,45,男性,48987.6539554367,短大,独身,0,689.2963752617827,4.177274926386391,3382.348254377434,24.373898319365694,16,0,1.9549152476445801,True
